t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ
12.94745,0,0,0,0,0,0,0.04322608,1.320531,0.1374569,341.6658,83.56985,269.0688,-3.714906E-05,0.0002044854,0.000419819,-0.0356684,-0.01349063,0.003414783,0.4308245,1.334077,0.0714628,341.8258,82.66638,269.4368,-4.089014E-05,8.201692E-05,-0.0007425347,-0.04022998,-0.006206235,0.001529885

12.95279,0,0,0,0,0,0,0.04507019,1.319163,0.1401667,341.6741,83.55757,269.1216,6.322468E-07,1.327772E-05,0.0005857986,0.03220903,-0.003003085,3.330538E-05,0.4312224,1.332917,0.06737428,341.8384,82.65128,269.4828,0.0001886899,-0.000395753,0.0009080103,0.01943592,-0.006378983,-0.006819156

12.95834,0,0,0,0,0,0,0.04654986,1.318013,0.142304,341.6754,83.56021,269.0928,5.233115E-05,-0.0002602791,0.0003903239,-0.009989758,-0.008070547,-0.004042333,0.4314692,1.3319,0.06385057,341.8399,82.65874,269.4623,0.0002017932,-0.0004307169,-0.0001069897,-0.01205898,-0.003832717,-0.007314764

12.9634,0,0,0,0,0,0,0.04736563,1.317379,0.1434628,341.6649,83.56762,269.0983,-0.0001062263,0.000541567,-0.0003172725,-0.002079276,0.004591869,0.008534237,0.4316078,1.330756,0.05974074,341.8327,82.66332,269.4883,-0.0001286615,0.0002737615,-5.693848E-05,0.02068418,0.0106793,0.004607157

12.96829,0,0,0,0,0,0,0.04852878,1.316417,0.1451074,341.6718,83.55521,269.0961,1.901655E-05,-8.125783E-05,0.0006219306,-0.005447132,-0.01083911,-0.001249619,0.4316412,1.329957,0.05696334,341.8359,82.66159,269.4592,0.0001402092,-0.0002997439,-0.0001453642,-0.01607007,-0.005060484,-0.005065365

12.97313,0,0,0,0,0,0,0.04927608,1.315787,0.1461587,341.6739,83.5451,269.109,2.221272E-05,-8.584935E-05,0.001063747,0.0100889,-0.01479389,-0.001404608,0.4316215,1.329171,0.05427265,341.8422,82.65195,269.4868,0.0001589294,-0.0003333681,0.0007779154,0.02035809,-0.003726525,-0.005756158

12.984,0,0,0,0,0,0,0.05032661,1.314887,0.1476061,341.6682,83.54668,269.102,-3.130893E-05,0.0001742742,0.0004451675,-0.004074193,-0.007792283,0.002763982,0.4315577,1.328421,0.05168885,341.8368,82.65401,269.4683,1.153222E-05,-2.34009E-05,0.0001744967,-0.005416727,-0.005520706,-0.0003823717

12.9892,0,0,0,0,0,0,0.05205197,1.313532,0.1499192,341.6672,83.54194,269.1113,-2.525807E-05,0.0001472693,0.0006145564,0.01015521,-0.007711247,0.002265261,0.431356,1.326731,0.04548575,341.8317,82.65469,269.4691,-2.610037E-05,5.776777E-05,0.0003170357,-0.003110214,-0.006872118,0.0009961314

12.99375,0,0,0,0,0,0,0.05375668,1.312443,0.1520676,341.668,83.54214,269.1166,4.400277E-05,-0.0002171623,0.0004014952,0.005281867,-0.005298651,-0.003444834,0.4294399,1.329861,0.04435749,341.2659,82.58673,268.771,0.0001405289,-0.000292001,0.0001194147,0.001948521,-0.001112278,-0.005012868

12.9992,0,0,0,0,0,0,0.05512415,1.311665,0.1537453,341.6626,83.53618,269.1321,1.064256E-05,-3.830962E-05,0.0006331142,0.009824646,-0.00806579,-0.0006532102,0.4293908,1.328699,0.03986928,341.2625,82.58988,268.7671,-9.279833E-06,1.737858E-05,-0.0002284666,-0.005888647,0.001091958,0.0003222453

13.00416,0,0,0,0,0,0,0.05729017,1.310528,0.1563153,341.651,83.53986,269.1299,-3.660852E-05,0.000197983,0.0003281086,-0.007474866,-0.006609566,0.003154254,0.4292999,1.327556,0.03526919,341.2587,82.59076,268.7586,-8.584608E-05,0.0001764804,-0.0002915857,-0.01270807,-0.001096525,0.003077731

13.00963,0,0,0,0,0,0,0.05867078,1.30983,0.1579111,341.6474,83.53451,269.1594,-4.886541E-05,0.0002635263,0.0004154712,0.01564092,-0.003512823,0.004067721,0.4292165,1.326844,0.03244144,341.2627,82.58726,268.7764,-1.080923E-05,2.355639E-05,0.0001172341,0.005551073,0.0006527131,0.000380668

13.01454,0,0,0,0,0,0,0.06066801,1.308847,0.1601583,341.6398,83.53412,269.1537,-2.282375E-05,0.0001306476,0.0004847392,-0.008435379,-0.009263104,0.002099429,0.4290464,1.325852,0.02844188,341.2654,82.58553,268.7733,0.0001014808,-0.0002093506,0.000260705,0.004258647,-0.002426098,-0.003605899

13.11454,0,0,0,0,0,0,0.1193374,1.233494,-0.01245657,351.716,116.6453,305.3502,0.0004349993,-0.0004685787,0.0005042165,-0.001623644,-0.009955278,-0.007850886,0.4935826,1.247858,-0.1436294,351.3507,115.1426,305.1245,-0.0002090821,2.610076E-05,-0.0003982863,0.001888073,0.007958039,-0.0004696409

13.16095,0,0,0,0,0,0,0.1186162,1.235427,-0.01129982,351.5378,116.5093,305.2307,0.0003739667,-0.0003089432,0.0004513166,0.0009168894,-0.008575897,-0.006630269,0.4926538,1.250515,-0.1363446,351.1594,113.8755,304.0542,-0.0001914314,1.303692E-05,-0.0003911297,0.001492578,0.007621331,-0.0004764857

13.16856,0,0,0,0,0,0,0.1157945,1.237546,-0.01113445,351.4513,116.4996,305.2921,0.000326805,-0.0004423276,0.0003610417,-0.0005322107,-0.007035887,-0.008138224,0.4895975,1.252778,-0.1358989,351.159,113.8257,304.0049,-0.0001850712,7.330095E-06,-0.0003826752,0.001126359,0.007330684,-0.0004043169

13.17399,0,0,0,0,0,0,0.1152373,1.238449,-0.01101267,351.3301,116.484,305.3817,0.0001967127,-0.0002856627,0.0002125806,-0.002132594,-0.004405128,-0.003946137,0.4889877,1.25333,-0.1354517,351.1613,113.755,303.9239,-0.0001139226,-6.287873E-05,-0.0002888933,0.0009557577,0.00557073,-0.001589386

13.17976,0,0,0,0,0,0,0.1149038,1.238947,-0.01101614,351.2392,116.4649,305.446,0.0003860454,-7.627032E-05,0.0005120609,-0.004820612,-0.01057659,0.002058925,0.4887595,1.253484,-0.1352935,351.1555,113.7234,303.8853,-0.0003150266,0.0004099006,-0.00034236,0.007658816,0.009027959,0.003761642

13.18467,0,0,0,0,0,0,0.1146877,1.239263,-0.01102926,351.1842,116.4585,305.4917,0.0002811465,-0.0004198618,0.000299698,-0.006693428,-0.006764122,-0.003197094,0.4885049,1.253744,-0.1344976,351.1669,113.574,303.7073,-0.0001664986,-0.0001277605,-0.0004530592,0.003464008,0.009454944,-0.003939266

13.18921,0,0,0,0,0,0,0.1143592,1.24012,-0.01104305,350.985,116.4315,305.6694,0.0002114837,-0.0001166672,0.0002648524,0.002403663,-0.004743602,-0.004008868,0.4883082,1.25381,-0.1345537,351.1725,113.5757,303.7048,-9.046029E-05,-0.0002913658,-0.0004206287,0.003446507,0.00886353,-0.006880892

13.19368,0,0,0,0,0,0,0.1141634,1.240252,-0.01110042,350.9651,116.428,305.6959,0.0002647561,-0.0003399084,0.0002910519,-0.002085969,-0.005932573,-0.00503092,0.4879666,1.253914,-0.1346682,351.1729,113.5784,303.6991,-0.0001779379,6.098138E-05,-0.0003287394,0.003179312,0.00710736,-0.000402457

13.19855,0,0,0,0,0,0,0.113968,1.240375,-0.01116317,350.9444,116.4248,305.7274,0.0002448705,-0.0003535512,0.0002607678,9.249038E-05,-0.005016225,-0.006887893,0.4878213,1.253946,-0.1347301,351.1773,113.5823,303.6965,-0.000172261,-3.344432E-05,-0.0003908716,0.003322039,0.008280417,-0.002172556

13.20314,0,0,0,0,0,0,0.1136797,1.240562,-0.01126313,350.9074,116.4198,305.7679,0.0002514102,-9.022422E-05,0.0003247383,-0.001950108,-0.006565049,-0.0003142518,0.4875843,1.254002,-0.1348199,351.1813,113.583,303.6977,-8.615387E-05,-8.322603E-05,-0.0002476963,0.007534042,0.007262159,-0.005060583

13.20811,0,0,0,0,0,0,0.1134916,1.240674,-0.01132609,350.8922,116.4143,305.7996,0.000384958,-0.0005739398,0.0004050866,-0.002570343,-0.008212297,-0.009192823,0.4873006,1.254067,-0.1349358,351.1846,113.5856,303.685,-0.0001233741,-2.764852E-05,-0.0002827508,-0.001353242,0.004595744,0.0001410764

13.21322,0,0,0,0,0,0,0.1132043,1.240846,-0.01143228,350.8548,116.4108,305.8397,0.0002403649,-0.0001660374,0.0002934162,-0.00405355,-0.006290784,-0.0002391615,0.4871115,1.254105,-0.1350151,351.1865,113.589,303.6931,-0.000146446,9.972524E-05,-0.000231549,0.01192494,0.008599077,-0.003838557

13.21845,0,0,0,0,0,0,0.1130112,1.240957,-0.01151024,350.8328,116.4079,305.8702,0.0002204693,-0.0001795944,0.0002632021,-0.001875519,-0.005370711,-0.002093658,0.4868741,1.254145,-0.1351266,351.1896,113.5901,303.6861,-9.752571E-05,0.0001055759,-0.0001234513,0.007249288,0.004914964,-0.001523597

13.31845,0,0,0,0,0,0,0.112657,1.241177,-0.01152501,350.832,116.3729,305.8966,0.0002426103,-2.892009E-05,0.0003256378,0.002335052,-0.00591827,-0.002265292,0.4865829,1.254347,-0.1351598,351.1847,113.6263,303.7271,-0.0001622287,8.030927E-05,-0.0002801323,0.007552758,0.007852516,-0.002122725

13.33029,0,0,0,0,0,0,0.105888,1.241135,-0.01578922,350.7687,116.3315,306.0787,0.0003541981,-0.000237497,0.0004340308,0.002362987,-0.007996003,-0.006303684,0.4796423,1.254531,-0.1385637,351.2484,113.4326,303.2957,-0.0001958732,0.0001762099,-0.0002779153,0.008908546,0.008293051,-0.001020553

13.33737,0,0,0,0,0,0,0.1052985,1.240794,-0.01642368,350.7897,116.3364,306.0228,0.0001872427,-0.0002610104,0.0002003797,-0.001901364,-0.004162665,-0.003645491,0.4789149,1.254444,-0.1391246,351.209,113.3937,303.238,-0.0002225915,0.0001843864,-0.0003283721,0.004419322,0.007547975,0.001242615

13.34262,0,0,0,0,0,0,0.1048768,1.240484,-0.01695118,350.8023,116.3332,305.9902,0.0002936471,-0.0002449072,0.0003498958,-0.002253442,-0.00709939,-0.003077987,0.4786298,1.254444,-0.1393742,351.1738,113.377,303.2275,-0.000228899,0.0002791235,-0.0002670147,0.004267001,0.006390067,0.00302195

13.34816,0,0,0,0,0,0,0.1046301,1.240318,-0.01724845,350.8098,116.3277,305.9779,0.0004666427,-0.000239453,0.0005883647,0.001400443,-0.01112315,-0.005637624,0.4781748,1.25435,-0.1398304,351.1411,113.3625,303.2223,-0.0002071873,0.0002039888,-0.0002799364,0.008787851,0.008304304,-0.0004527656

13.35382,0,0,0,0,0,0,0.1041605,1.24016,-0.01769642,350.82,116.3274,305.9505,0.0003690247,-0.0003172187,0.0004379941,-0.002530804,-0.008839051,-0.004269427,0.4779463,1.25435,-0.140025,351.1201,113.3512,303.2158,-0.0001415704,7.8415E-05,-0.0002394997,0.006521957,0.006738024,-0.001649077

13.35952,0,0,0,0,0,0,0.103338,1.240009,-0.01872633,350.8266,116.3262,305.9339,0.0003156949,-9.384805E-05,0.0004128561,0.001958242,-0.007652271,-0.003236861,0.4775084,1.254423,-0.1400447,351.0854,113.3351,303.2048,-0.0001524886,0.0001158493,-0.0002330951,0.004255655,0.005783623,9.047805E-05

13.365,0,0,0,0,0,0,0.1023066,1.23989,-0.02011432,350.8297,116.3253,305.9334,0.000273657,-0.0002578798,0.0003201125,-7.241293E-05,-0.006181484,-0.004917846,0.4774143,1.254373,-0.1389196,351.0822,113.3359,303.2055,-0.000139496,-7.379142E-05,-0.0003559472,0.00454865,0.00810654,-0.003463187

13.3707,0,0,0,0,0,0,-0.07617624,1.726465,-0.2565625,350.8302,116.3232,305.9316,-0.01462381,0.121444,0.02185939,-0.00225233,-0.007102862,-0.003070784,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.37659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

13.3835,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.39047,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4766168,1.254407,-0.1402028,351.3373,114.8162,305.2866,-0.0006304514,0.0003100421,-0.002227984,-0.001547097,0.002196347,0.0006701712

13.39858,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4766038,1.254416,-0.1402499,351.3389,114.813,305.284,-0.001404927,0.0008649593,-0.005055774,-0.004203996,-0.002242476,3.113792E-05

13.40541,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4765877,1.254423,-0.1403006,351.3397,114.815,305.2831,-0.002679208,0.001491651,-0.009054832,-0.003874767,0.0007047992,-0.000504875

13.41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4765769,1.25443,-0.1403414,351.3407,114.8134,305.2847,-0.003431733,0.001979847,-0.01190466,-0.001978204,-0.001271221,-0.001746511

13.41944,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476561,1.254439,-0.1403938,351.3401,114.812,305.2848,-0.004616765,0.002657432,-0.01573893,0.000133963,-0.001513517,-0.00177984

13.42621,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4765462,1.254447,-0.1404459,351.3404,114.8139,305.2782,-0.005573998,0.003224597,-0.01911719,-0.006100601,-0.0002663863,0.00127272

13.43301,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476533,1.254454,-0.1405059,351.3446,114.8136,305.28,-0.006273396,0.003677214,-0.02245199,-0.003976522,0.00018426,-0.003457614

13.43941,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4765233,1.254462,-0.1405457,351.3438,114.8138,305.2781,-0.007422712,0.004607151,-0.02688531,-0.003874729,0.0007048575,-0.00050508

13.44552,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476512,1.254467,-0.1405828,351.3433,114.8105,305.2756,-0.00829107,0.005072732,-0.02970697,-0.004317875,-0.003455576,0.001775783

13.45194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4764992,1.25447,-0.1406336,351.3474,114.8105,305.2759,-0.009085899,0.005279184,-0.03285418,-0.004305791,-0.002763112,-0.00292124

13.45778,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4764908,1.254479,-0.140665,351.345,114.8099,305.2753,-0.009943228,0.006110924,-0.03594949,-0.002091962,-0.00248464,-1.881102E-06

13.46436,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4764733,1.254488,-0.1407323,351.3464,114.8103,305.2749,-0.01072415,0.006473581,-0.03900408,-0.001978088,-0.001271523,-0.001746423

13.47074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4764688,1.254486,-0.1407567,351.3532,114.81,305.273,-0.01145072,0.006640351,-0.04220647,-0.006405581,-0.001828797,-0.007585173

13.47857,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4764245,1.254519,-0.1409066,351.3485,114.8089,305.2704,-0.01251736,0.007728494,-0.04524467,-0.004204121,-0.002242238,3.132162E-05

13.48509,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476428,1.254508,-0.1408928,351.3521,114.8068,305.2705,-0.0139323,0.00806149,-0.05010587,-0.00430566,-0.002763312,-0.002921241

13.49021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4764397,1.254501,-0.1408494,351.3489,114.8086,305.27,-0.01483029,0.008614126,-0.0532277,-0.001876547,-0.0007504145,0.001206086

13.49552,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4764149,1.254512,-0.1409423,351.3522,114.8083,305.2686,-0.01535475,0.008726474,-0.05535721,-0.004090158,-0.001029221,-0.001713381

13.50028,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4764163,1.25451,-0.1409363,351.3511,114.8073,305.2677,-0.0162087,0.009162189,-0.05834697,-0.004204172,-0.002242144,3.131109E-05

13.50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476404,1.254515,-0.1409768,351.3525,114.81,305.2654,-0.01690864,0.009420396,-0.06057622,-0.00598675,0.000947324,-0.0004726601

13.51109,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4763828,1.254532,-0.1410577,351.3503,114.8072,305.2637,-0.01764431,0.01023261,-0.06345985,-0.004102742,-0.001720724,0.002983805

13.51659,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4763797,1.254533,-0.1410815,351.3548,114.8055,305.2656,-0.01823094,0.0105709,-0.06645599,-0.00219348,-0.00300606,-0.002953956

13.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476374,1.254539,-0.1411024,351.353,114.8074,305.2623,-0.01915918,0.01139508,-0.06979303,-0.003988713,-0.0005078257,0.001238988

13.52725,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4763695,1.254543,-0.141125,351.3545,114.806,305.2641,-0.01961409,0.01173577,-0.07187537,-0.00197797,-0.001271824,-0.001746337

13.53248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4763505,1.254553,-0.1411936,351.3543,114.807,305.2594,-0.02051114,0.01221562,-0.07503586,-0.006100841,-0.0002653625,0.00127178

13.53779,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476346,1.254554,-0.1412121,351.3565,114.8085,305.261,-0.02106255,0.0124384,-0.07721987,-0.003760492,0.00191754,-0.002250811

13.54354,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4763393,1.254557,-0.1412347,351.3567,114.8066,305.2591,-0.02190567,0.01297272,-0.08014385,-0.004090066,-0.001029524,-0.001713417

13.54927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

13.55392,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.55924,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.56423,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.56948,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.57441,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0,0,0,0,0,0,1.401298E-45,1,0,0,-1,0

13.57963,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4769062,1.254093,-0.1399466,351.6236,114.2208,304.6421,-0.00429426,0.001967794,-0.01876959,-0.006047136,0.0003840906,-0.003502009

13.58443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4768934,1.254103,-0.1399935,351.6202,114.2217,304.6386,-0.005321275,0.002809467,-0.02254131,-0.005914539,0.001496181,0.002392164

13.58938,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4768879,1.254108,-0.1400238,351.6205,114.2205,304.6432,-0.00572939,0.003223818,-0.02484559,0.0003563078,0.000213451,-0.0005699794

13.59501,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4768762,1.254112,-0.1400735,351.6217,114.2169,304.6412,-0.006522716,0.0034967,-0.02815101,-0.002292446,-0.004233365,-0.001186846

13.60028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4768628,1.254115,-0.1401293,351.6254,114.2205,304.6381,-0.007490642,0.003693735,-0.03211547,-0.006047085,0.0003838302,-0.003502125

13.606,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.476849,1.254126,-0.1401746,351.6202,114.2213,304.6384,-0.008264718,0.00444867,-0.03449368,-0.001689784,0.001011902,0.002382085

13.61154,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4768407,1.254128,-0.1402225,351.625,114.2223,304.6375,-0.008958571,0.004698214,-0.03834004,-0.00373383,0.001889971,-0.002317528

13.61723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4768332,1.254135,-0.1402609,351.6235,114.2188,304.6372,-0.009666138,0.005352345,-0.0418208,-0.002091602,-0.002484941,3.00537E-06

13.62322,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.4768163,1.254143,-0.1403382,351.6252,114.2191,304.6346,-0.01048095,0.005771786,-0.04560365,-0.004203997,-0.002242675,8.024447E-06

13.62863,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.0275583,1.719913,-0.3977777,351.6548,114.4204,304.8163,-0.003297734,-0.009892565,-0.09973966,-0.001643002,0.001035183,0.002374965

13.63382,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02758672,1.719857,-0.3984097,351.6601,114.4195,304.8162,-0.003881129,-0.009848055,-0.1032456,-0.003912597,0.0001839268,-0.003507552

13.63902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02760882,1.719826,-0.3988317,351.6597,114.4187,304.8149,-0.004371554,-0.009466713,-0.105539,-0.004042496,-0.00101245,-0.00175257

13.64455,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02764803,1.719774,-0.3995596,351.6613,114.4184,304.8138,-0.005066292,-0.008951769,-0.1089891,-0.004042501,-0.001012434,-0.001752568

13.65043,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02769263,1.719725,-0.4003063,351.6619,114.4182,304.813,-0.00580869,-0.008529674,-0.1125713,-0.004042496,-0.001012442,-0.001752576

13.65582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02772149,1.7197,-0.4007462,351.662,114.4174,304.814,-0.006329103,-0.008166302,-0.1148742,-0.001930604,-0.001258535,-0.00176642

13.66088,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02777369,1.719666,-0.4014836,351.6609,114.4205,304.811,-0.007242246,-0.007395585,-0.1186883,-0.003624946,0.002477788,0.0006335419

13.66538,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02797169,1.719681,-0.4015209,351.6232,114.4007,304.8365,-0.009195923,-0.00666547,-0.1166519,-0.002001356,-0.00370508,0.001754754

13.67081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02811591,1.719686,-0.4016519,351.5998,114.3931,304.8518,-0.01065284,-0.006355341,-0.1157273,-0.003775687,-0.0005195353,0.001207532

13.6765,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02832783,1.719702,-0.4017682,351.5638,114.376,304.8782,-0.01272274,-0.005728377,-0.1139536,-0.001869831,-0.002508919,-2.881721E-06

13.68163,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.02846956,1.719712,-0.4018581,351.5411,114.362,304.8932,-0.0139292,-0.005446747,-0.1128243,-0.004522206,-0.00695201,-0.0006329188

