t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ
15.75482,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.76748,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.78092,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.79555,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.80615,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.81797,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.83055,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

15.84407,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.85585,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.8682,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.87969,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.89292,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.90547,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.91827,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.931,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

15.94297,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.95481,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.96784,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

15.98079,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

15.99331,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.00735,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.01811,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.03172,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.0434,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.05597,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.06752,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.08033,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.09335,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.10602,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.11858,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.13194,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.14309,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.15645,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.16789,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.1812,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.19149,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.20549,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,3.083764E-20,6.404214E-41,0.05024146,0,1.010252E-17,3.279038E-43

16.21996,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.23062,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.24284,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.25568,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.2685,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.28006,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.29328,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.30567,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.31738,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.33043,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.34286,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,2.466305E-36,8.393778E-43

16.35495,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,3.08379E-20,6.404214E-41,1.262172E-17,-8.393778E-43,1.010246E-17,3.279038E-43,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.36762,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.37975,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.39307,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.40499,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.41798,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.43173,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.44295,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.45562,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.46854,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.48077,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.49293,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.50536,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.51825,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0,0,0,0,0,0

16.52986,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.54296,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.55481,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

16.56839,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.3888398,1.946414,0.2082215,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

