t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ
13.31771,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.32829,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.34168,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.35293,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.36587,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.37811,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.39092,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.40328,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.41608,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.429,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.4419,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.45365,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.46594,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.47854,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.49085,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.5033,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.51632,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.53039,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.54148,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0.05024146,0,-3.083738E-20,6.404214E-41

13.55409,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.5664,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.57843,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.59169,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.60309,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.61596,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.62799,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,1.213403E+17,-8.393778E-43,-3.083785E-20,6.404214E-41,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-1.011009E-17,3.279038E-43,0.05024146,0,0,0

13.64112,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.65303,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.66658,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.67866,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.69099,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.70322,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.71611,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.73097,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.74045,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.7541,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.76586,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.77816,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.79062,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.80341,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.81614,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.8291,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.84055,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.85351,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.86582,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.8775,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.89069,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.90365,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.91607,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.93027,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.94087,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.95329,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.96633,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

13.97915,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

13.99142,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0,0,0,0,0,0

14.0039,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

14.01594,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

14.02868,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,0.1944199,0.9732068,0.1041107,357.1202,333.1638,345.6841,-0.2469521,0.9677235,0.05024146,0,-0.8589839,0.2426139

