t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ

0,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.02,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.12,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.1590217,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.1685868,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.1765602,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2032703,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2298682,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2429434,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2549888,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2677005,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2801514,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.2929009,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3052779,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3180015,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3302882,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.343336,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3561167,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3682346,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3813444,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.3932904,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4058097,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4186037,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4308633,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4436832,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4556353,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4678289,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4808163,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.4929528,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5053479,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5179521,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5302095,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5433604,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5553858,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5681727,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.5803542,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

0.593307,0,0,0,0,0,0,-0.25,1,0,0,0,0,0.25,1,0,0,0,0

