t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ
2.600815,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.613542,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.626142,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.63873,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.650575,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.6627,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.675253,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.687819,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.700073,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.712583,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.725251,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.737938,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.750329,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.762852,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.775068,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.787421,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.800123,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.812645,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.825145,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.83746,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.850466,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.862478,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.87519,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.888041,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.900466,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.912551,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.924927,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.937924,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.949745,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.963268,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.974787,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.987564,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

2.999843,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.01282,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.024862,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.037282,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.049696,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.062817,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.075395,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.087495,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.100007,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.11235,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.125358,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.13717,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.150442,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.162215,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.174851,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.188004,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.199797,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.211652,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.22484,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.23739,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.25026,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.262585,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.275466,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.287407,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.299485,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.313306,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.325003,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.336747,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.34976,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.362132,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.374334,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.387165,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.399758,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.412129,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.424795,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.437798,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.449514,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.461903,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.474852,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.487636,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.501834,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.512855,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.524753,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.537975,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.550451,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.563658,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.575183,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.58749,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.60039,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.613306,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.625252,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.637312,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-4.590374E-41,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.650125,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.663017,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.675322,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.687423,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.700222,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.712225,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

3.724742,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,NaN,NaN,NaN,-8.716076E-43,NaN,NaN,-0.2447647,1.150248,0.4497517,336.3556,29.79519,69.16101,0,0,0,0,0,0

