t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ
1.045046,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.056919,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.069346,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.08174,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.094544,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.106943,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.119625,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.131851,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.144529,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.157017,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.169399,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.181967,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.194463,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.207058,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.219481,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.23249,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.244869,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.256302,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.269302,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.281899,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.294335,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.30651,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.319109,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.33244,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.34448,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.356814,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.369568,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.381906,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,-0.002030715,0,-3.083738E-20,6.404214E-41

1.394294,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.406876,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.419467,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.431859,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.444411,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.457211,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.469635,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-2.452358E-36,8.393778E-43,4.882792E-32,-8.393778E-43,1.011004E-17,3.279038E-43,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.482207,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.494482,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.506917,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,-0.002030715,0,-3.083738E-20,6.404214E-41

1.520054,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.532101,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.544307,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.556522,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.569176,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.58167,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,0,0,0,0,0,0

1.594165,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.607394,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.619418,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

1.632175,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,NaN,NaN,NaN,-8.393778E-43,NaN,NaN,-0.1870155,0.8366831,0.5750377,0.1163515,263.8524,351.7538,-0.143425,0.9896588,-0.002030715,0,0.1056942,-0.01735795

